epoch	accuracy	auc	kappa	loss	lr	val_accuracy	val_auc	val_kappa	val_loss
0	0.5379678010940552	0.5351248979568481	0.041897594928741455	3.172553062438965	0.001	0.523499071598053	0.5889074206352234	0.11880737543106079	1.4733781814575195
1	0.5539292097091675	0.549436628818512	0.062326014041900635	1.0525707006454468	0.001	0.6111111044883728	0.6173059940338135	0.11015933752059937	0.7137091159820557
2	0.5837464928627014	0.5829591155052185	0.10162359476089478	0.7187563180923462	0.001	0.5904645323753357	0.6211791038513184	0.16567033529281616	0.7022914886474609
3	0.6013040542602539	0.6070747971534729	0.1245582103729248	0.6707602739334106	0.001	0.5972561836242676	0.5967993140220642	0.11099576950073242	0.6681193709373474
4	0.6207294464111328	0.635443389415741	0.15854322910308838	0.6474471688270569	0.001	0.6028253436088562	0.6392232179641724	0.024251222610473633	0.6957635879516602
5	0.6332269310951233	0.6513223648071289	0.18591731786727905	0.6385706663131714	0.001	0.6248301863670349	0.6431261897087097	0.1908922791481018	0.6454265713691711
6	0.6419887542724609	0.6655855774879456	0.2092987298965454	0.6314616799354553	0.001	0.5043466687202454	0.6562362909317017	0.11810177564620972	0.7311717867851257
7	0.6504109501838684	0.6817758679389954	0.23321902751922607	0.622086763381958	0.001	0.5044824481010437	0.659075140953064	0.12156021595001221	0.7515299916267395
8	0.6560823321342468	0.689680278301239	0.24914634227752686	0.6202117800712585	0.001	0.41972291469573975	0.6505849957466125	0.018965423107147217	1.2679911851882935
9	0.6676288843154907	0.7083030939102173	0.2775413990020752	0.6056616902351379	0.001	0.4482477605342865	0.6573179960250854	0.05419313907623291	0.9923246502876282
10	0.6847789287567139	0.7344329357147217	0.317959189414978	0.58598393201828	0.001	0.5278456807136536	0.6523066163063049	0.14359718561172485	0.7524176836013794
